osebuildingid,buildingtype,primarypropertytype,propertyname,neighborhood,latitude,longitude,yearbuilt,numberofbuildings,numberoffloors,propertygfatotal,propertygfaparking,propertygfabuilding_s,listofallpropertyusetypes,largestpropertyusetype,largestpropertyusetypegfa,secondlargestpropertyuse,secondlargestpropertyusetype,thirdlargestpropertyusetype,thirdlargestpropertyusetypegfa,energystarscore,siteeui_kbtu_sf,siteeuiwn_kbtu_sf,sourceeui_kbtu_sf,sourceeuiwn_kbtu_sf,siteenergyuse_kbtu,siteenergyusewn_kbtu,steamuse_kbtu,electricity_kbtu,naturalgas_kbtu,compliancestatus,totalghgemissions,ghgemissionsintensity,yearsenergystarcertified,geopoint,Electricite_bool,Gaz_bool,Vapeur_bool,certif2016,propertygfatotal_log,propertygfaparking_log,propertygfabuilding_s_log,largestpropertyusetypegfa_log,secondlargestpropertyuse_log,thirdlargestpropertyusetypegfa_log,steamuse_kbtu_log,electricity_kbtu_log,naturalgas_kbtu_log,siteeuiwn_kbtu_sf_log,ghgemissionsintensity_log,adult education,automobile dealership,bank branch,bar/nightclub,college/university,convenience store without gas station,courthouse,data center,distribution center,enclosed mall,energy/power station,fast food restaurant,financial office,fire station,fitness center/health club/gym,food sales,food service,hospital,hotel,k-12 school,laboratory,library,lifestyle center,manufacturing/industrial plant,medical office,movie theater,multifamily housing,museum,non-refrigerated warehouse,office,other,other - education,other - entertainment/public assembly,other - lodging/residential,other - mall,other - public services,other - recreation,other - restaurant/bar,other - services,other - technology/science,other - utility,other/specialty hospital,outpatient rehabilitation/physical therapy,parking,performing arts,personal services,police station,pre-school/daycare,prison/incarceration,refrigerated warehouse,repair services,residence hall/dormitory,residential care facility,restaurant,retail store,self-storage facility,senior care community,single family home,social/meeting hall,strip mall,supermarket/grocery store,swimming pool,urgent care/clinic/other outpatient,vocat,vocational school,wholesale club/supercenter,worship facility,adult education_gfa,automobile dealership_gfa,bank branch_gfa,bar/nightclub_gfa,college/university_gfa,convenience store without gas station_gfa,courthouse_gfa,data center_gfa,distribution center_gfa,enclosed mall_gfa,energy/power station_gfa,fast food restaurant_gfa,financial office_gfa,fire station_gfa,fitness center/health club/gym_gfa,food sales_gfa,food service_gfa,hospital_gfa,hotel_gfa,k-12 school_gfa,laboratory_gfa,library_gfa,lifestyle center_gfa,manufacturing/industrial plant_gfa,medical office_gfa,movie theater_gfa,multifamily housing_gfa,museum_gfa,non-refrigerated warehouse_gfa,office_gfa,other_gfa,other - education_gfa,other - entertainment/public assembly_gfa,other - lodging/residential_gfa,other - mall_gfa,other - public services_gfa,other - recreation_gfa,other - restaurant/bar_gfa,other - services_gfa,other - technology/science_gfa,other - utility_gfa,other/specialty hospital_gfa,outpatient rehabilitation/physical therapy_gfa,parking_gfa,performing arts_gfa,personal services_gfa,police station_gfa,pre-school/daycare_gfa,prison/incarceration_gfa,refrigerated warehouse_gfa,repair services_gfa,residence hall/dormitory_gfa,residential care facility_gfa,restaurant_gfa,retail store_gfa,self-storage facility_gfa,senior care community_gfa,single family home_gfa,social/meeting hall_gfa,strip mall_gfa,supermarket/grocery store_gfa,swimming pool_gfa,urgent care/clinic/other outpatient_gfa,vocat_gfa,vocational school_gfa,wholesale club/supercenter_gfa,worship facility_gfa,nombre_utilisation_differente
26536,Multifamily LR (1-4),Low-Rise Multifamily,University Regency Apt,NORTHEAST,47.66198,-122.31386,1925,1.0,3,34090,0,34090,Multifamily Housing,multifamily housing,34090.0,,,,,66.0,30.10000038,31.39999962,94.69999695,98.59999847,1027675.875,1070145.375,0.0,1027676.0,0.0,Compliant,7.16,0.21,nan,POINT(-122.31386 47.66198),True,False,False,False,10.436759365131948,-inf,10.436759365131948,10.436759365131948,,,-inf,13.842810500221862,-inf,3.4468078808122966,-1.5606477482646683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
26550,Multifamily HR (10+),Senior Care Community,The Hearthstone,NORTHWEST,47.67807,-122.32916999999999,1965,1.0,10,198752,0,198752,"Parking, Senior Care Community",senior care community,198752.0,30000.0,parking,,,24.0,111.0,118.09999850000001,186.1999969,193.6999969,22055140.0,23464030.0,0.0,6629292.0,15425848.0,Compliant,865.48,4.35,nan,POINT(-122.32917 47.67807),True,True,False,False,12.19981309535903,-inf,12.19981309535903,12.19981309535903,10.308952660644293,,-inf,15.707008569129556,16.551555101933435,4.771531710502216,1.4701758451005926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000.0,0,0,0,0,0,0,0,0,0,0,0.0,0,198752,0,0,0,0,0,0,0,0,0,0,2
26553,Multifamily LR (1-4),Low-Rise Multifamily,Aladdin Apartments,NORTHWEST,47.67772,-122.32805,1958,1.0,3,38035,0,38035,Multifamily Housing,multifamily housing,38035.0,,,,,86.0,26.60000038,25.79999924,74.90000153,74.0,1012316.875,981119.6875,0.0,853900.0,158417.0,Compliant,14.37,0.38,nan,POINT(-122.32805 47.67772),True,True,False,False,10.546262067431401,-inf,10.546262067431401,10.546262067431401,,,-inf,13.657569369895697,11.97298607583606,3.250374462470207,-0.9675840262617056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
26555,Multifamily LR (1-4),Low-Rise Multifamily,Circa Green Lake - Municipal Benchmarking Account,NORTHWEST,47.67815,-122.32613,2008,1.0,4,191226,128050,63176,"Fast Food Restaurant, Fitness Center/Health Club/Gym, Medical Office, Multifamily Housing, Other, Parking, Personal Services, Restaurant",multifamily housing,299642.0,128050.0,parking,medical office,6578.0,85.0,28.10000038,29.0,64.40000153,65.80000305,8987012.0,9261138.0,0.0,5322021.0,3664990.0,Compliant,231.75,1.21,201620152014.0,POINT(-122.32613 47.67815),True,True,False,True,12.16121125361815,11.760176091627672,11.053679761177417,12.610343707715822,11.760176091627672,8.791486026749002,-inf,15.487363676396992,15.114336164786206,3.367295829986474,0.1906203596086497,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6578.0,0,299642,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,128050.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,8
26567,Multifamily LR (1-4),Low-Rise Multifamily,Greenlake Terrace Apartments,NORTHWEST,47.68226,-122.32328999999999,1986,1.0,4,55624,0,55624,"Multifamily Housing, Parking",multifamily housing,41026.0,14598.0,parking,,,97.0,26.10000038,27.29999924,81.90000153,85.59999847,1069490.125,1118367.75,0.0,1069490.0,0.0,Compliant,7.46,0.13,nan,POINT(-122.32329 47.68226),True,False,False,False,10.926370041778855,-inf,10.926370041778855,10.621961291042082,9.588639812011577,,-inf,13.882692457297257,-inf,3.3068866743520857,-2.0402208285265546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,41026,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14598.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
26574,Multifamily HR (10+),High-Rise Multifamily,Green Lake Plaza,NORTHWEST,47.6793,-122.322,1969,1.0,11,94410,0,94410,Multifamily Housing,multifamily housing,94410.0,,,,,22.0,52.70000076,56.70000076,143.5,155.6999969,4973948.5,5357211.5,0.0,3981441.0,992507.0,Compliant,80.47,0.85,nan,POINT(-122.322 47.6793),True,True,False,False,11.455402278726563,-inf,11.455402278726563,11.455402278726563,,,-inf,15.197154372034113,13.807989344415336,4.0377742241375865,-0.16251892949777494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
26829,Multifamily MR (5-9),Mid-Rise Multifamily,ASCONA APTS,DOWNTOWN,47.60071,-122.32738,1910,1.0,5,40420,0,40420,Multifamily Housing,multifamily housing,40420.0,,,,,96.0,34.29999924,36.40000153,74.80000305,80.0,1385697.0,1471417.75,0.0,750534.0,635163.0,Compliant,38.97,0.96,nan,POINT(-122.32738 47.60071),True,True,False,False,10.607079990957612,-inf,10.607079990957612,10.607079990957612,,,-inf,13.528540232160744,13.361636937848225,3.594568816675661,-0.040821994520255166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
26583,Multifamily MR (5-9),Mid-Rise Multifamily,City View at Leschi,CENTRAL,47.599,-122.29468,2004,1.0,5,26583,0,26583,"Multifamily Housing, Retail Store",multifamily housing,20000.0,1768.0,retail store,,,,71.09999847,72.40000153,176.3999939,180.5,1547116.0,1575380.75,0.0,1060063.0,487053.0,Compliant,33.26,1.25,nan,POINT(-122.29468 47.599),True,True,False,False,10.188027192715412,-inf,10.188027192715412,9.903487552536127,7.477604243197589,,-inf,13.873838898284387,13.096128225712008,4.282206320524267,0.22314355131420976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,20000,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1768.0,0,0,0,0,0,0,0,0,0,0,0,0,2
26587,NonResidential,Small- and Mid-Sized Office,1600 Fairview,LAKE UNION,47.6342,-122.32661,1998,1.0,3,37639,9999,27640,"Laboratory, Office",office,20434.0,7557.0,laboratory,,,,221.39999390000003,221.39999390000003,695.2999877999999,695.2999877999999,6197824.5,6197824.5,0.0,6197824.0,0.0,Compliant,43.21,1.15,nan,POINT(-122.32661 47.6342),True,False,False,False,10.535796025864991,9.21024036697585,10.227019277881606,9.924955459151368,8.93022956502072,,-inf,15.639708820669792,-inf,5.399970992722594,0.13976194237515863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7557,0,0,0,0.0,0,0,0,0,20434.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
26592,Multifamily LR (1-4),Low-Rise Multifamily,state hotel,DOWNTOWN,47.60114,-122.3338,1900,1.0,4,21840,0,21840,"Multifamily Housing, Restaurant",multifamily housing,21840.0,4752.0,restaurant,,,98.0,17.70000076,18.20000076,55.70000076,57.20000076,471484.8125,484202.0,0.0,471485.0,0.0,Compliant,3.29,0.15,nan,POINT(-122.3338 47.60114),True,False,False,False,9.991498429858842,-inf,9.991498429858842,9.991498429858842,8.466320861042481,,-inf,13.063642567187982,-inf,2.9014216358409906,-1.8971199848858813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,21840,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4752,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
26594,NonResidential,Other,107 Occidental Ave S,DOWNTOWN,47.60135,-122.33327,1900,1.0,1,21420,0,21420,"Bar/Nightclub, Food Sales, Museum, Retail Store, Supermarket/Grocery Store",museum,10420.0,5000.0,bar/nightclub,supermarket/grocery store,2000.0,,41.70000076,41.79999924,121.59999850000001,119.6999969,810636.875,812371.625,0.0,722467.0,88170.0,Compliant,9.72,0.45,nan,POINT(-122.33327 47.60135),True,True,False,False,9.97208034400174,-inf,9.97208034400174,9.251482315307358,8.517193191416238,7.600902459542082,-inf,13.490427023185116,11.387022048081073,3.732896321348892,-0.7985076962177716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5000,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,10420,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2000,0,0,0,0,0,0,5
26596,NonResidential,Small- and Mid-Sized Office,W0164 Washington Building,DOWNTOWN,47.6011,-122.33197,1900,1.0,1,20880,0,20880,Office,office,20880.0,,,,,94.0,32.70000076,32.70000076,102.8000031,102.8000031,683274.0,683274.0,0.0,683274.0,0.0,Compliant,4.76,0.23,nan,POINT(-122.33197 47.6011),True,False,False,False,9.946547041996576,-inf,9.946547041996576,9.946547041996576,,,-inf,13.43465122940831,-inf,3.4873751011447975,-1.4696759700589417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
26598,Multifamily MR (5-9),Mid-Rise Multifamily,Lucknow/NW Loft Apartments,DOWNTOWN,47.60038,-122.33196000000001,1900,1.0,5,38765,2280,36485,Multifamily Housing,multifamily housing,26759.0,,,,,93.0,20.5,22.20000076,64.30000305,69.69999695,548292.6875,593629.875,0.0,548293.0,0.0,Compliant,3.82,0.1,nan,POINT(-122.33196 47.60038),True,False,False,False,10.565273056653059,7.731930721948486,10.50465649619972,10.194626144336146,,,-inf,13.214565094577104,-inf,3.1000923231124675,-2.3025850929940455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
26600,NonResidential,Mixed Use Property,Cadillac Hotel,DOWNTOWN,47.59938,-122.33197,1966,1.0,3,26000,0,26000,"Office, Other - Entertainment/Public Assembly",office,13000.0,13000.0,other - entertainment/public assembly,,,,40.90000153,40.90000153,108.90000149999999,108.90000149999999,1063035.875,1063035.875,0.0,820061.0,242975.0,Compliant,18.62,0.72,nan,POINT(-122.33197 47.59938),True,True,False,False,10.165851817003619,-inf,10.165851817003619,9.472704636443673,9.472704636443673,,-inf,13.61713400671752,12.400713836371672,3.7111301004570683,-0.3285040669720361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13000.0,0,0,13000,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
26601,NonResidential,Small- and Mid-Sized Office,Duncan Building,DOWNTOWN,47.599540000000005,-122.33201000000001,1900,1.0,3,38675,0,38675,"Office, Restaurant",office,12100.0,4281.0,restaurant,,,,118.40000149999999,119.40000149999999,287.60000610000003,285.2999878,1938776.75,1956121.125,0.0,1280095.0,658682.0,Compliant,43.91,1.14,nan,POINT(-122.33201 47.59954),True,True,False,False,10.562948675441266,-inf,10.562948675441266,9.400960731584833,8.361941906144946,,-inf,14.062444851891724,13.397996147703108,4.782479213521316,0.131028262406404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,12100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4281,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
26602,Nonresidential COS,Small- and Mid-Sized Office,Fire Headquarters,DOWNTOWN,47.59986,-122.33195,1929,1.0,4,49951,0,49951,"Office, Other",office,32039.0,24035.0,other,,,,91.59999847,101.4000015,175.1999969,185.5,5134446.0,5683758.0,382080.0,2092919.0,2659447.0,Compliant,185.33,3.71,nan,POINT(-122.33195 47.59986),True,True,True,False,10.818797803896322,-inf,10.818797803896322,10.374709189708955,10.08726638032806,,12.853385289746319,14.55407030024925,14.793628764407933,4.619073105949982,1.3110318766193438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,32039.0,24035,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
26603,Multifamily LR (1-4),Low-Rise Multifamily,Queen's Court,MAGNOLIA / QUEEN ANNE,47.619240000000005,-122.35391000000001,1930,1.0,3,23052,0,23052,Multifamily Housing,multifamily housing,32947.0,,,,,72.0,22.70000076,24.10000038,68.80000305,72.90000153,748555.5,792814.0,0.0,708439.0,40116.0,Compliant,7.07,0.31,nan,POINT(-122.35391 47.61924),True,True,False,False,10.045507812556558,-inf,10.045507812556558,10.40265548874465,,,-inf,13.47081923701743,10.599530536208098,3.182211856264244,-1.171182981502945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
26607,Multifamily LR (1-4),Low-Rise Multifamily,1811 Eastlake,DOWNTOWN,47.61824,-122.32948999999999,2005,1.0,4,41461,0,41461,"Multifamily Housing, Parking",multifamily housing,33695.0,7993.0,parking,,,25.0,93.90000153,100.3000031,178.1999969,185.0,3163537.0,3379950.0,0.0,1283722.0,1879815.0,Compliant,108.79,2.62,nan,POINT(-122.32949 47.61824),True,True,False,False,10.632508505332279,-inf,10.632508505332279,10.425104737380318,8.98632143762602,,-inf,14.065274228886748,14.446683925708797,4.608165725875168,0.9631743177730056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,33695,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7993.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
26611,NonResidential,Medical Office,Rainier Beach Medical & Dental Clinic,SOUTHEAST,47.5195,-122.26935,2010,1.0,2,25880,0,25880,Medical Office,medical office,25880.0,,,,,8.0,75.0,75.59999847,224.60000609999997,225.1999969,1941728.75,1956483.5,0.0,1805820.0,135908.0,Compliant,19.81,0.77,nan,POINT(-122.26935 47.5195),True,True,False,False,10.161225748614838,-inf,10.161225748614838,10.161225748614838,,,-inf,14.406525340217819,11.819733465220486,4.325456262947392,-0.2613647641344075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
26614,Multifamily MR (5-9),Mid-Rise Multifamily,Barton Place,SOUTHEAST,47.52052,-122.27058000000001,1971,1.0,6,65418,0,65418,Multifamily Housing,multifamily housing,65418.0,,,,,83.0,36.29999924,40.59999847,93.40000153,106.40000149999999,2372126.25,2657218.25,0.0,1730598.0,641528.0,Compliant,46.14,0.71,nan,POINT(-122.27058 47.52052),True,True,False,False,11.088552728934436,-inf,11.088552728934436,11.088552728934436,,,-inf,14.363977571485554,13.371608109785997,3.703768028922957,-0.342490308946776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
26618,Multifamily LR (1-4),Low-Rise Multifamily,Hiawatha Artist Lofts,CENTRAL,47.59491,-122.30971000000001,2007,1.0,4,65161,0,65161,"Multifamily Housing, Parking",multifamily housing,65161.0,19205.0,parking,,,60.0,28.79999924,30.70000076,90.40000153,96.5,1876684.625,2003156.25,0.0,1876684.0,0.0,Compliant,13.08,0.2,nan,POINT(-122.30971 47.59491),True,False,False,False,11.084616409436771,-inf,11.084616409436771,11.084616409436771,9.862925940780006,,-inf,14.445016947639568,-inf,3.4242626793488515,-1.6094379124341003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,65161,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,19205.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2
26657,NonResidential,Worship Facility,University Lutheran Church,NORTHEAST,47.66517,-122.31036999999999,1927,1.0,3,41013,0,41013,"Office, Worship Facility",worship facility,32098.0,2310.0,office,,,,31.39999962,34.59999847,59.29999924,62.70000076,1080821.0,1191549.25,0.0,432910.0,647911.0,Compliant,37.43,0.91,nan,POINT(-122.31037 47.66517),True,True,False,False,10.621644368600101,-inf,10.621644368600101,10.376549001881102,7.745002803515839,,-inf,12.97828513318637,13.381508620222618,3.5438536378440246,-0.09431067947124129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2310.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,32098,2
